X,English_Name,Genus,Species,treatment,Author,Pub_Year,Journal,thesis,Class,Order,Collection_Location,Study_Type,Distribution,Calcification,Life_stage,Life_stage_category,Extracted_from,Comments,Response_variable,rate_or_biomass,response_type,response_type_2,Effect.of.treatment,Study_Duration,Study_Duration_Units,citation.details,response,SE_response,LCI_response,UCI_response,unit_response,sample_size,pH,uatm,omega.ar,DIC._umol_kg.1,ppm.CO2,CO2,salinity,temperature,oxygen_in_orig_units,orig_oxygen_units,oxygen,unit_conversion_citation_to_ml_l.1,treatment_var,treatment_name_or_other_details,comments,extraction.method,study_design,study,lowerSE,upperSE,max_response,rel_response,rel_upperSE,rel_lowerSE,SE_response_for_resampling,treat_value,genus_species,unique_study,upper_window,lower_window,weighting
462,seagrass,Zostera,marina,pH,Kaldy,2014,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Yaquina Bay Oregon,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,relative growth rate,biomass,growth,ability_productivity_growth_survival,increase,14,days,Fig.2,0.057735849,NA,NA,NA,day-1,NA,NA,NA,NA,NA,NA,NA,NA,20.50243112,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Kaldy 2014 seagrass Adult relative growth rate temperature,NA,NA,0.076981132,0.75,NA,NA,NA,20.50243112,Zostera_marina,55,30.76565334532,8.73657409350077,7
463,seagrass,Zostera,marina,pH,Kaldy,2014,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Yaquina Bay Oregon,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,relative growth rate,biomass,growth,ability_productivity_growth_survival,increase,14,days,Fig.2,0.04,NA,NA,NA,day-1,NA,NA,NA,NA,NA,NA,NA,NA,20.52269044,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Kaldy 2014 seagrass Adult relative growth rate temperature,NA,NA,0.076981132,0.519607843646674,NA,NA,NA,20.52269044,Zostera_marina,55,30.76565334532,8.73657409350077,7
464,seagrass,Zostera,marina,pH,Kaldy,2014,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Yaquina Bay Oregon,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,relative growth rate,biomass,growth,ability_productivity_growth_survival,increase,14,days,Fig.2,0.054716981,NA,NA,NA,day-1,NA,NA,NA,NA,NA,NA,NA,NA,23.66288493,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Kaldy 2014 seagrass Adult relative growth rate temperature,NA,NA,0.076981132,0.710784312706651,NA,NA,NA,23.66288493,Zostera_marina,55,30.76565334532,8.73657409350077,7
465,seagrass,Zostera,marina,tempeature,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,net photosynthesis,rate,metabolic rate,ability_productivity_growth_survival,unimodal,20,Minutes,Fig.2d,5.865799925,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Zimmerman et al 1989 seagrass Adult net photosynthesis temperature,NA,NA,14.64028994,0.400661458826272,NA,NA,NA,5,Zostera_marina,120,30.76565334532,8.73657409350077,4
466,seagrass,Zostera,marina,tempeature,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,net photosynthesis,rate,metabolic rate,ability_productivity_growth_survival,unimodal,20,Minutes,Fig.2d,6.594382362,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Zimmerman et al 1989 seagrass Adult net photosynthesis temperature,NA,NA,14.64028994,0.450427033141121,NA,NA,NA,10,Zostera_marina,120,30.76565334532,8.73657409350077,4
467,seagrass,Zostera,marina,tempeature,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,net photosynthesis,rate,metabolic rate,ability_productivity_growth_survival,unimodal,20,Minutes,Fig.2d,8.616681297,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,14.95327103,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Zimmerman et al 1989 seagrass Adult net photosynthesis temperature,NA,NA,14.64028994,0.588559470632998,NA,NA,NA,14.95327103,Zostera_marina,120,30.76565334532,8.73657409350077,4
468,seagrass,Zostera,marina,tempeature,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,net photosynthesis,rate,metabolic rate,ability_productivity_growth_survival,unimodal,20,Minutes,Fig.2d,14.64028994,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Zimmerman et al 1989 seagrass Adult net photosynthesis temperature,NA,NA,14.64028994,1,NA,NA,NA,25,Zostera_marina,120,30.76565334532,8.73657409350077,4
469,seagrass,Zostera,marina,tempeature,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,net photosynthesis,rate,metabolic rate,ability_productivity_growth_survival,unimodal,20,Minutes,Fig.2d,10.13626343,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,30.04672897,NA,NA,NA,NA,temperature,NA,NA,NA,regression,Zimmerman et al 1989 seagrass Adult net photosynthesis temperature,NA,NA,14.64028994,0.692354008803189,NA,NA,NA,30.04672897,Zostera_marina,120,30.76565334532,8.73657409350077,4
473,seagrass,Zostera,marina,Oxygen,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,20,Minutes,Fig.1,8.019129736,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.7012987,percent air saturation,11.74797,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,used 10C acclimated leaves,NA,regression,Zimmerman et al 1989 seagrass Adult respiration rate oxygen,NA,NA,11.92024635,0.672731879907834,NA,NA,NA,11.74797,Zostera_marina,121,6.731162869637099,0.002651905735767656,4
474,seagrass,Zostera,marina,Oxygen,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,20,Minutes,Fig.1,4.837980988,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.98701299,percent air saturation,6.11304,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,used respiration rate of leaf,NA,regression,Zimmerman et al 1989 seagrass Adult respiration rate oxygen,NA,NA,11.92024635,0.405862500316531,NA,NA,NA,6.11304,Zostera_marina,121,6.731162869637099,0.002651905735767656,4
475,seagrass,Zostera,marina,Oxygen,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,20,Minutes,Fig.1,3.331273263,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.20779221,percent air saturation,4.747,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,used respiration rate of leaf,NA,regression,Zimmerman et al 1989 seagrass Adult respiration rate oxygen,NA,NA,11.92024635,0.279463457816876,NA,NA,NA,4.747,Zostera_marina,121,6.731162869637099,0.002651905735767656,4
476,seagrass,Zostera,marina,Oxygen,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,20,Minutes,Fig.1,2.81483465,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.75324675,percent air saturation,3.0736,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,used respiration rate of leaf,NA,regression,Zimmerman et al 1989 seagrass Adult respiration rate oxygen,NA,NA,11.92024635,0.236138966205174,NA,NA,NA,3.0736,Zostera_marina,121,6.731162869637099,0.002651905735767656,4
477,seagrass,Zostera,marina,Oxygen,Zimmerman et al,1989,Journal of Experimental Marine Biology and Ecology,NA,Magnoliopsida,Alismatales,Del Monte_ Monterey_ California,Single species lab study (one species in paper),North Pacific_ North Atlantic,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,20,Minutes,Fig.1,0.394912304,NA,NA,NA,umol O2 g-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.792207792,percent air saturation,0.51227,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,used respiration rate of leaf,NA,regression,Zimmerman et al 1989 seagrass Adult respiration rate oxygen,NA,NA,11.92024635,0.0331295421591686,NA,NA,NA,0.51227,Zostera_marina,121,6.731162869637099,0.002651905735767656,4
478,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,64.74932903,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.829706352,mg l_1,1.33795,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.282450861203672,NA,NA,NA,1.33795,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
479,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,67.53674341,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.277985496,mg l_1,1.66574,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.294610177816787,NA,NA,NA,1.66574,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
480,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,76.49971584,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.409136023,mg l_1,2.49288,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.333708641379634,NA,NA,NA,2.49288,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
481,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,70.15056301,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.943908003,mg l_1,2.88392,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.306012235693077,NA,NA,NA,2.88392,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
482,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,88.8919465,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.486489573,mg l_1,3.28068,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.387766286062405,NA,NA,NA,3.28068,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
483,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,75.70711864,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.968639277,mg l_1,3.63324,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.330251157493988,NA,NA,NA,3.63324,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
484,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,90.49769818,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.223288457,mg l_1,3.81945,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.394770929225349,NA,NA,NA,3.81945,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
485,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,100.6134008,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.268859805,mg l_1,4.58401,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.438897856245326,NA,NA,NA,4.58401,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
486,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,116.509505,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.769043352,mg l_1,4.94976,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.508240170495301,NA,NA,NA,4.94976,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
487,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,140.9977893,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.001220928,mg l_1,5.11954,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.615063470343407,NA,NA,NA,5.11954,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
488,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,126.6937319,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.333966004,mg l_1,5.36285,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.552666015545615,NA,NA,NA,5.36285,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
489,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,156.896939,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.480042311,mg l_1,5.46967,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.68441906973642,NA,NA,NA,5.46967,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
490,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,187.6536697,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74354526,mg l_1,5.66235,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.818586716014259,NA,NA,NA,5.66235,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
491,sablefish,Anoplopoma,fimbria,oxygen,Sullivan and Smith,1982,Canadian Journal of Aquatic Science,NA,Actinopterygii,Scorpaeniformes,Scripps Canyon_ San Diego_ California,Single species lab study (one species in paper),NA,Does not make CaCO2,Adult,adult or juvenile,google scholar,NA,respiration rate,rate,metabolic rate,consumption,increase,NA,NA,Fig.4,169.3988084,NA,NA,NA,mg O2 kg-1 h-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.788357947,mg l_1,5.69512,http://www.loligosystems.com/convert-oxygen-units; assume atm pressure of 1013.25; salinity of 30; temp of 12,oxygen,NA,NA,NA,regression,Sullivan and Smith 1982 sablefish Adult respiration rate oxygen,NA,NA,229.2410395,0.738954982796612,NA,NA,NA,5.69512,Anoplopoma_fimbria,101,6.731162869637099,0.002651905735767656,15
