"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"360","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",40,"Days","Table 3",3.23,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,8,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,3.23,5.13,-0.462623521948113,NA,NA,0,0.62962962962963,NA,NA,0,8
"361","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",34,"Days","Table 3",3.25,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,9.6,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,3.25,5.13,-0.456450662841032,NA,NA,0,0.633528265107212,NA,NA,0,9.6
"362","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",40,"Days","Table 3",3.95,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,12.8,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,3.95,5.13,-0.261390080269648,NA,NA,0,0.769980506822612,NA,NA,0,12.8
"363","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",28,"Days","Table 3",4.49,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,15,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,4.49,5.13,-0.133252957428515,NA,NA,0,0.875243664717349,NA,NA,0,15
"364","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",40,"Days","Table 3",4.74,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,15.6,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,4.74,5.13,-0.079068523475693,NA,NA,0,0.923976608187135,NA,NA,0,15.6
"365","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",40,"Days","Table 3",5.13,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,18.3,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,5.13,5.13,0,NA,NA,0,1,NA,NA,0,18.3
"366","Pink Salmon","Oncorhynchus","gorbuscha","temperature","Mortensen and Savviko",1993,"NOAA Technical Memorandum","","","Auke Bay Alaska","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","positive",40,"Days","Table 3",4.8,NA,NA,NA,"percent_mass",NA,NA,"",NA,NA,NA,NA,NA,18.3,NA,"",NA,"","temperature","","data from paper cited within","table","regression","Mortensen and Savviko 1993 Pink Salmon Juvenile growth_rate temperature",NA,NA,NA,NA,4.8,5.13,-0.066489741268833,NA,NA,0,0.935672514619883,NA,NA,0,18.3
"367","Pink Salmon","Oncorhynchus","gorbuscha","pH","Ou et al",2015,"Nature Climate Change","","","Campbell River_ Vancouver Island","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","negative",14,"Days","Fig.5",1.789808917,0.350318471,NA,NA,"mg day-1",8,8.05,"448",NA,NA,NA,448,29.2,6.55,NA,"",NA,"","CO2","","","webplotdigitizer","anova","Ou et al 2015 Pink Salmon Juvenile growth_rate CO2",1.439490446,2.140127388,1.439490446,2.140127388,1.789808917,1.789808917,0,0.178756490489779,-0.217819669853795,0.178756490489779,1,1.19572953719953,0.804270462800471,0.195729537199529,448
"368","Pink Salmon","Oncorhynchus","gorbuscha","pH","Ou et al",2015,"Nature Climate Change","","","Campbell River_ Vancouver Island","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","growth_rate","biomass","growth","ability_productivity_growth_survival","negative",14,"Days","Fig.5",-0.041401274,0.127388535,NA,NA,"mg day-1",8,7.54,"1,593",NA,NA,NA,1593,29,6.92,NA,"",NA,"","CO2","","","webplotdigitizer","anova","Ou et al 2015 Pink Salmon Juvenile growth_rate CO2",-0.168789809,0.085987261,0.01,NA,0.01,1.789808917,-5.18727904986321,NA,-5.18727904986321,0,0.00558718861271602,NA,0.00558718861271602,0,1593
"369","Pink Salmon","Oncorhynchus","gorbuscha","pH","Ou et al",2015,"Nature Climate Change","","","Campbell River_ Vancouver Island","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","metabolic_rate","rate","metabolic rate","consumption","negative",14,"Days","Fig.6",36.13157895,3.131578947,NA,NA,"umol g-1 h-1",8,8.05,"448",NA,NA,NA,448,29.2,6.55,NA,"",NA,"","CO2","","","webplotdigitizer","anova","Ou et al 2015 Pink Salmon Juvenile metabolic_rate CO2",33.000000003,39.263157897,33.000000003,39.263157897,36.13157895,36.13157895,0,0.0831193749805426,-0.0906596845570292,0.0831193749805426,1,1.08667152219762,0.91332847780238,0.0866715221976204,448
"370","Pink Salmon","Oncorhynchus","gorbuscha","pH","Ou et al",2015,"Nature Climate Change","","","Campbell River_ Vancouver Island","Single species lab study (one species in paper)","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","metabolic_rate","rate","metabolic rate","consumption","negative",14,"Days","Fig.6",28.39473684,1.657894737,NA,NA,"umol g-1 h-1",8,7.54,"1,593",NA,NA,NA,1593,29,6.92,NA,"",NA,"","CO2","","","webplotdigitizer","anova","Ou et al 2015 Pink Salmon Juvenile metabolic_rate CO2",26.736842103,30.052631577,26.736842103,30.052631577,28.39473684,36.13157895,-0.240963440656812,-0.184217015689647,-0.301124777787023,0.0567464249671649,0.785870356767235,0.83175528029339,0.739985433241079,0.0458849235261555,1593
"371","seagrass","Zostera","marina","pH","Palacios and Zimmerman",2007,"Marine Ecology Progress Series","Magnoliopsida","Alismatales","Elkhorn Slough, CA","Single species lab study (one species in paper)","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","[pCO2 in uM] - convert to pCO2 with CO2sys","rhyzome biomass","biomass","growth","ability_productivity_growth_survival","positive",365,"Days","Table 4",2.1,0.5,NA,NA,"g",1,8.1,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","CO2","16","CO2 units are mM - need to convert","","multi-level anova","Palacios and Zimmerman 2007 seagrass Adult rhyzome biomass CO2",1.6,2.6,1.6,2.6,2.1,4.7,-0.805625163986636,-0.592051063688577,-1.07755887947028,0.213574100298059,0.446808510638298,0.553191489361702,0.340425531914894,0.106382978723404,NA
"372","seagrass","Zostera","marina","pH","Palacios and Zimmerman",2007,"Marine Ecology Progress Series","Magnoliopsida","Alismatales","Elkhorn Slough, CA","Single species lab study (one species in paper)","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","[pCO2 in uM] - convert to pCO2 with CO2sys","rhyzome biomass","biomass","growth","ability_productivity_growth_survival","positive",365,"Days","Table 4",2.8,0.7,NA,NA,"g",1,7.75,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","CO2","36","CO2 units are mM - need to convert","","multi-level anova","Palacios and Zimmerman 2007 seagrass Adult rhyzome biomass CO2",2.1,3.5,2.1,3.5,2.8,4.7,-0.517943091534855,-0.294799540220645,-0.805625163986636,0.22314355131421,0.595744680851064,0.74468085106383,0.446808510638298,0.148936170212766,NA
"373","seagrass","Zostera","marina","pH","Palacios and Zimmerman",2007,"Marine Ecology Progress Series","Magnoliopsida","Alismatales","Elkhorn Slough, CA","Single species lab study (one species in paper)","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","[pCO2 in uM] - convert to pCO2 with CO2sys","rhyzome biomass","biomass","growth","ability_productivity_growth_survival","positive",365,"Days","Table 4",3.3,0.7,NA,NA,"g",1,7.5,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","CO2","85","CO2 units are mM - need to convert","","multi-level anova","Palacios and Zimmerman 2007 seagrass Adult rhyzome biomass CO2",2.6,4,2.6,4,3.3,4.7,-0.353640040243578,-0.161268147596122,-0.592051063688577,0.192371892647456,0.702127659574468,0.851063829787234,0.553191489361702,0.148936170212766,NA
"374","seagrass","Zostera","marina","pH","Palacios and Zimmerman",2007,"Marine Ecology Progress Series","Magnoliopsida","Alismatales","Elkhorn Slough, CA","Single species lab study (one species in paper)","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","[pCO2 in uM] - convert to pCO2 with CO2sys","rhyzome biomass","biomass","growth","ability_productivity_growth_survival","positive",365,"Days","Table 4",4.7,0.6,NA,NA,"g",1,6.4,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"","CO2","1123","CO2 units are mM - need to convert","","multi-level anova","Palacios and Zimmerman 2007 seagrass Adult rhyzome biomass CO2",4.1,5.3,4.1,5.3,4.7,4.7,0,0.120144311842063,-0.136575535005751,0.120144311842063,1,1.12765957446809,0.872340425531915,0.127659574468085,NA
"375","Ochre star","Pisaster","ochraceus","salinity","Pia et al",2012,"Journal of plankton research","Asteroidea","Forcipulatida","Orcas Island Puget Sound ","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Adult","adult or juvenile","Asteroidea","Forcipulatida","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","negative",37,"Days","Fig.7",357.3839662,45.35864979,NA,NA,"number",3,NA,"",NA,NA,NA,NA,32,13,NA,"",NA,"","salinity","","low treatment was meant to simulate an ""incursion"" of 14 days low salinity","webplotdigitizer","anova","Pia et al 2012 Ochre star Adult survival salinity",312.02531641,402.74261599,312.02531641,402.74261599,357.3839662,357.3839662,0,0.119486948530252,-0.135726412522503,0.119486948530252,1,1.12691853602804,0.873081463971956,0.126918536028044,32
"376","Ochre star","Pisaster","ochraceus","salinity","Pia et al",2012,"Journal of plankton research","Asteroidea","Forcipulatida","Orcas Island Puget Sound ","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Adult","adult or juvenile","Asteroidea","Forcipulatida","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","negative",37,"Days","Fig.7",294.092827,46.41350211,NA,NA,"number",3,NA,"",NA,NA,NA,NA,20,13,NA,"",NA,"","salinity","","low treatment was meant to simulate an ""incursion"" of 14 days low salinity","webplotdigitizer","anova","Pia et al 2012 Ochre star Adult survival salinity",247.67932489,340.50632911,247.67932489,340.50632911,294.092827,357.3839662,-0.19491528378073,-0.048377026268482,-0.366675874717039,0.146538257512248,0.822904368450092,0.952774498337301,0.693034238562883,0.129870129887209,20
"377","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",88.3,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,30,13.9,NA,"",NA,"","salinity","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival salinity",NA,NA,NA,NA,88.3,95.7,-0.0804781908489944,NA,NA,0,0.922675026123302,NA,NA,0,30
"378","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",95.7,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,25,13.9,NA,"",NA,"","salinity","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival salinity",NA,NA,NA,NA,95.7,95.7,0,NA,NA,0,1,NA,NA,0,25
"379","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",68.9,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,20,13.9,NA,"",NA,"","salinity","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival salinity",NA,NA,NA,NA,68.9,95.7,-0.328562120439296,NA,NA,0,0.719958202716823,NA,NA,0,20
"380","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",0,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,15,13.9,NA,"",NA,"","salinity","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival salinity",NA,NA,NA,NA,0.01,95.7,-9.166388484447,NA,NA,0,0.000104493207941484,NA,NA,0,15
"381","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",0,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,10,13.9,NA,"",NA,"","salinity","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival salinity",NA,NA,NA,NA,0.01,95.7,-9.166388484447,NA,NA,0,0.000104493207941484,NA,NA,0,10
"382","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",73.8,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,30,6.1,NA,"",NA,"","temperature","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival temperature",NA,NA,NA,NA,73.8,88.5,-0.181643820407457,NA,NA,0,0.833898305084746,NA,NA,0,6.1
"383","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",88.5,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,30,10,NA,"",NA,"","temperature","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival temperature",NA,NA,NA,NA,88.5,88.5,0,NA,NA,0,1,NA,NA,0,10
"384","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",88.3,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,30,13.9,NA,"",NA,"","temperature","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival temperature",NA,NA,NA,NA,88.3,88.5,-0.0022624444039695,NA,NA,0,0.99774011299435,NA,NA,0,13.9
"385","Dungeness crab","Cancer","magister","temperature","Reed",1969,"Journal of the Fisheries Board of Canada","Malacostraca","Decapoda","Newport_ Oregon","Single species lab study (one species in paper)","","Makes CaCO3","larvae","propagule","Malacostraca","Decapoda","google scholar","","survival","biomass","survival","ability_productivity_growth_survival","unimodal",30,"Days","Fig.3",84.6,NA,NA,NA,"percent",25,NA,"",NA,NA,NA,NA,30,17.8,NA,"",NA,"","temperature","","","webplotdigitizer","regression","Reed 1969 Dungeness crab larvae survival temperature",NA,NA,NA,NA,84.6,88.5,-0.0450682854017063,NA,NA,0,0.95593220338983,NA,NA,0,17.8
